 Run No.   Original ID Tr     Solution     Inbr %                                                                        
    3549         13549  1   -0.985271       0.000    
    3550         13550  1   -0.459401       0.000    
    3551         13551  1     1.16628       0.000    
    3552         13552  1    0.335688       0.000    
    3553         13553  1    0.573816       0.000    
    3554         13554  1    0.448232       0.000    
    3555         13555  1    -1.17180       0.000    
    3556         13556  1   -0.543880       0.000    
    3557         13557  1   -0.465638       0.000    
    3558         13558  1    0.165539       0.000    
    3559         13559  1    0.594215       0.000    
    3560         13560  1    -1.61885       0.000    
    3561         13561  1   -0.968252       0.000    
    3562         13562  1   -0.886028       0.000    
    3563         13563  1    -2.10256       0.000    
    3564         13564  1    0.422237       0.000    
    3565         13565  1    0.703994E-01   0.000    
    3566         13566  1    0.842709       0.000    
    3567         13567  1    0.262237       0.000    
    3568         13568  1    0.972965       0.000    
    3569         13569  1    0.638763       0.000    
    3570         13570  1   -0.340875       0.000    
    3571         13571  1   -0.344897       0.000    
    3572         13572  1    0.952138       0.000    
    3573         13573  1    0.163046       0.000    
    3574         13574  1    0.174833       0.000    
    3575         13575  1   -0.409931       0.000    
    3576         13576  1    0.207231       0.000    
    3577         13577  1    0.732369       0.000    
    3578         13578  1   -0.274596E-01   0.000    
    3579         13579  1   -0.234316       0.000    
    3580         13580  1    0.847982E-01   0.000    
    3581         13581  1   -0.518464       0.000    
    3582         13582  1    0.970389       0.000    
    3583         13583  1   -0.365758E-01   0.000    
    3584         13584  1    0.728397       0.000    
    3585         13585  1     1.52714       0.000    
    3586         13586  1   -0.182914E-01   0.000    
    3587         13587  1    0.755901       0.000    
    3588         13588  1     1.38712       0.000    
    3589         13589  1    0.162775       0.000    
    3590         13590  1    0.212051       0.000    
    3591         13591  1    -1.08624       0.000    
    3592         13592  1   -0.476572E-01   0.000    
    3593         13593  1    0.127818E-01   0.000    
    3594         13594  1    -1.05741       0.000    
    3595         13595  1     1.06748       0.000    
    3596         13596  1   -0.478907       0.000    
    3597         13597  1     1.65095       0.000    
    3598         13598  1    0.670802       0.000    
    3599         13599  1   -0.895384       0.000    
    3600         13600  1   -0.185527       0.000    
    3601         13601  1   -0.561794       0.471    
    3602         13602  1   -0.307980       0.597    
    3603         13603  1   -0.162492       0.597    
    3604         13604  1   -0.252615       0.597    
    3605         13605  1   -0.311213       0.726    
    3606         13606  1    0.542677       0.726    
    3607         13607  1    0.318304       0.726    
    3608         13608  1    0.686183       0.346    
    3609         13609  1   -0.646402       0.346    
    3610         13610  1    0.351598       1.270    
    3611         13611  1   -0.248960       1.270    
    3612         13612  1   -0.106403       0.999    
    3613         13613  1   -0.847440       0.999    
    3614         13614  1    -1.30105       0.999    
    3615         13615  1   -0.734069       0.999    
    3616         13616  1   -0.631613       0.276    
    3617         13617  1   -0.902752       0.276    
    3618         13618  1    -1.38113       0.276    
    3619         13619  1   -0.240629       0.581    
    3620         13620  1   -0.427983E-01   0.581    
    3621         13621  1   -0.772932       0.581    
    3622         13622  1   -0.105411       0.375    
    3623         13623  1    0.354420       0.375    
    3624         13624  1   -0.132498       0.317    
    3625         13625  1   -0.492942       0.321    
    3626         13626  1    0.127944       0.321    
    3627         13627  1   -0.447512       0.507    
    3628         13628  1    0.699662       0.507    
    3629         13629  1   -0.318033       0.518    
    3630         13630  1   -0.713041       0.502    
    3631         13631  1   -0.267393       0.502    
    3632         13632  1   -0.280007       0.502    
    3633         13633  1    -1.08152       0.785    
    3634         13634  1    0.573418       1.012    
    3635         13635  1    0.277283E-01   1.151    
    3636         13636  1    0.140058       0.243    
    3637         13637  1    0.811446       0.308    
    3638         13638  1   -0.905078       0.523    
    3639         13639  1   -0.651536       0.523    
    3640         13640  1    0.220222       0.523    
    3641         13641  1   -0.587868       0.469    
    3642         13642  1    0.105269       0.469    
    3643         13643  1   -0.350536       5.078    
    3644         13644  1   -0.589525       0.243    
    3645         13645  1    0.258461       0.243    
    3646         13646  1   -0.545585       0.564    
    3647         13647  1    0.522865       0.564    
    3648         13648  1    0.750764       0.898    
    3649         13649  1   -0.467216E-01   0.227    
    3650         13650  1   -0.184126       0.227    
    3651         13651  1   -0.789398       0.227    
    3652         13652  1    0.124327       1.458    
    3653         13653  1     1.52423       0.591    
    3654         13654  1     1.36927       0.591    
    3655         13655  1    -1.05991       0.292    
    3656         13656  1     1.53680       0.369    
    3657         13657  1     1.16823       0.369    
    3658         13658  1     1.35824       0.985    
    3659         13659  1    0.287827       0.761    
    3660         13660  1    0.198705       1.230    
    3661         13661  1    -1.75890       1.230    
    3662         13662  1   -0.240071E-01   1.230    
    3663         13663  1    0.923718       3.763    
    3664         13664  1     1.20431       3.763    
    3665         13665  1   -0.229164       0.394    
    3666         13666  1   -0.931533       0.394    
    3667         13667  1    0.833025       0.562    
    3668         13668  1    0.735452       0.562    
    3669         13669  1    0.538262       0.237    
    3670         13670  1   -0.693416       1.276    
    3671         13671  1     1.35093       0.690    
    3672         13672  1   -0.923327       0.343    
    3673         13673  1     1.99815       0.602    
    3674         13674  1     1.60154       0.602    
